Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre2,Ciudad Origen,Pais Origen,Destino,Nombre3,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg),Tráfico (N/I) 2,Tipo Vuelo 2,Tipo Vuelo (Regular - No Regular),Mes
CMP,COPA AIRLINES,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,86,745,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,60,713,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,ASU,SILVIO PETTIROSSI INTL,ASUNCION,PARAGUAY,I,R,169,1393,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,I,R,6,20,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,AUS,AUSTIN/ROBERT/MUELLER MUNICIPA,TEXAS,ESTADOS UNIDOS,I,R,1,10,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,BGI,GRANTLEY ADAMS INTL,BRIDGENTOWN,BARBADOS,I,R,1,0,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,BSB,PRESIDENTE JUSCELINO KUBITSCHEK,BRASILIA,BRASIL,I,R,105,1137,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,CNF,TANCREDO NEVES,BELO HORIZONTE,BRASIL,I,R,1,21,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,COR,"CORDOBA, CBA",CORDOBA,ARGENTINA,I,R,10,165,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,CUN,CANCUN INTL,CANCUN,MEXICO,I,R,12,101,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,DAV,ENRIQUE MALEK,DAVID,PANAMA,I,R,3,54,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,EZE,MINISTRO PISTARINI,EZEIZA,ARGENTINA,I,R,532,10053,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,FLN,HERCILIO LUZ,SAO PAULO,BRASIL,I,R,4,40,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GDL,DON MIGUEL HIDALGO Y COSTILLA INTL,GUADALAJARA,MEXICO,I,R,4,60,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GEO,TIMERHI,GEORGETOWN,GUYANA,I,R,7,116,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,I,R,234,2370,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,80,1190,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GUA,LA AURORA,GUATEMALA,GUATEMALA,I,R,9,201,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,GYE,SIMON BOLIVAR,GUAYAQUIL,ECUADOR,I,R,48,720,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,HAV,JOSE MARTI INTL,HABANA,CUBA,I,R,7,106,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,IAD,DULLES INTL D.C.,WASHINGTON,ESTADOS UNIDOS,I,R,28,420,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,I,R,80,1141,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,LAS,LAS VEGAS,LAS VEGAS,ESTADOS UNIDOS,I,R,13,195,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,53,633,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,228,2682,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MAO,EDUARDO GOMES INTL,MANAUS,BRASIL,I,R,4,20,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,349,4862,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MDZ,EL PLUMILLERO,MENDOZA,ARGENTINA,I,R,47,459,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MEC,ELOY ALFARO INTL,MANTA,ECUADOR,I,R,1,10,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,93,1375,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MGA,MANAGUA INTL,MANAGUA,NICARAGUA,I,R,12,132,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,695,9163,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MTY,GENERAL MARIANO ESCOBEDO INTL,MONTERREY,MEXICO,I,R,8,168,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,MVD,CARRASCO,MONTEVIDEO,URUGUAY,I,R,100,1172,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,ORD,O .HARE,CHICAGO,ESTADOS UNIDOS,I,R,29,410,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,POA,SALGADO FHILO,PORTO ALEGRE,BRASIL,I,R,5,39,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,POS,PIARCO,PUERTO ESPANA,TRINIDAD Y TOBAGO,I,R,2,29,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,1111,12837,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,2,9,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,RDU,"DURHAM, NC.",RALEIGH,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,ROS,ROSARIO SF,ROSARIO,ARGENTINA,I,R,7,169,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SAL,EL SALVADOR INTL,SAN SALVADOR,EL SALVADOR,I,R,12,176,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SAP,LA MESA,SAN PEDRO SULA,HONDURAS,I,R,6,58,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,I,R,1076,14034,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,96,1032,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SFO,"SAN FRANCISCO / INTL, CA.",SAN FRANCISCO,ESTADOS UNIDOS,I,R,20,298,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,R,25,281,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,R,19,192,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,UIO,AEROPUERTO INTERNACIONAL MARISCAL S,QUITO,ECUADOR,I,R,41,382,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,VVI,VIRU VIRU INTL,VIRU VIRU,BOLIVIA,I,R,8,39,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,I,R,6,101,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,6,52,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,4,40,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,103,1367,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,41,421,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,183,1029,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,271,2406,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,135,985,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,I,R,24,212,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,498,3889,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,PEI,PEREIRA - MATECAÑA,PEREIRA,COLOMBIA,I,R,129,1423,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUN,CANCUN INTL,CANCUN,MEXICO,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,19,262,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,28,380,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,31,220,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,119,511,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,173,1738,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,18,288,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,525,5345,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,PEI,PEREIRA - MATECAÑA,PEREIRA,COLOMBIA,I,R,40,420,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,2,16,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,45,346,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,14,228,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,242,2606,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,57,672,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,41,453,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,I,R,5,10,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,59,442,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,PEI,PEREIRA - MATECAÑA,PEREIRA,COLOMBIA,I,R,23,376,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DAV,ENRIQUE MALEK,DAVID,PANAMA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,1,10,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,15,217,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,4,64,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,17,768,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,110,2252,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,SANTIAGO DE CALI,COLOMBIA,I,R,44,805,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,212,2296,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,CUC,CAMILO DAZA,SAN JOSÉ DE CÚCUTA,COLOMBIA,I,R,19,381,Internacional,Regular,Regular,marzo
CMP,COPA AIRLINES,3/1/2025,2025,3,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,127,2034,Internacional,Regular,Regular,marzo
